country_code,country_name,year,age_group,sex,migrant_pop,total_pop_2019,data_used,un_development_lvl,oecd_member,total_pop_2020
728,South Sudan,2015,35-39,both sexes,61406,578539,B R,Less Developed Regions,FALSE,589979
728,South Sudan,2015,40-44,both sexes,48049,485076,B R,Less Developed Regions,FALSE,491926
728,South Sudan,2015,45-49,both sexes,38337,398835.99999999994,B R,Less Developed Regions,FALSE,404911
728,South Sudan,2015,50-54,both sexes,31398,326482,B R,Less Developed Regions,FALSE,332202
728,South Sudan,2015,55-59,both sexes,26566,257827,B R,Less Developed Regions,FALSE,263323
728,South Sudan,2015,60-64,both sexes,19708,195873,B R,Less Developed Regions,FALSE,201377
728,South Sudan,2015,65-69,both sexes,10209,142405,B R,Less Developed Regions,FALSE,143560
728,South Sudan,2015,70-74,both sexes,6743,112156,B R,Less Developed Regions,FALSE,112230
728,South Sudan,2015,75+,both sexes,8143,118984.99999999999,B R,Less Developed Regions,FALSE,119512
728,South Sudan,2015,Total,both sexes,824122,11062113.000000004,B R,Less Developed Regions,FALSE,11193729
728,South Sudan,2015,0-4,male,37173,860000,B R,Less Developed Regions,FALSE,864864
728,South Sudan,2015,5-9,male,51287,776973,B R,Less Developed Regions,FALSE,778668
728,South Sudan,2015,10-14,male,47129,690624,B R,Less Developed Regions,FALSE,698291
728,South Sudan,2015,15-19,male,37116,599934,B R,Less Developed Regions,FALSE,606589
728,South Sudan,2015,20-24,male,38502,527148,B R,Less Developed Regions,FALSE,534100
728,South Sudan,2015,25-29,male,41403,442851,B R,Less Developed Regions,FALSE,451174
728,South Sudan,2015,30-34,male,37511,362537.00000000006,B R,Less Developed Regions,FALSE,371741
728,South Sudan,2015,35-39,male,32137,288622,B R,Less Developed Regions,FALSE,294345
728,South Sudan,2015,40-44,male,25248,241553,B R,Less Developed Regions,FALSE,245028
728,South Sudan,2015,45-49,male,20035,197382,B R,Less Developed Regions,FALSE,200529
728,South Sudan,2015,50-54,male,16288,159788,B R,Less Developed Regions,FALSE,162730
728,South Sudan,2015,55-59,male,13828,124357,B R,Less Developed Regions,FALSE,127112
728,South Sudan,2015,60-64,male,10389,92807,B R,Less Developed Regions,FALSE,95475
728,South Sudan,2015,65-69,male,5558,66361,B R,Less Developed Regions,FALSE,66705
728,South Sudan,2015,70-74,male,3399,52521,B R,Less Developed Regions,FALSE,52395
728,South Sudan,2015,75+,male,3946,53072,B R,Less Developed Regions,FALSE,53268
728,South Sudan,2015,Total,male,420949,5536530,B R,Less Developed Regions,FALSE,5603014
728,South Sudan,2015,0-4,female,41090,837855,B R,Less Developed Regions,FALSE,842528
728,South Sudan,2015,5-9,female,55894,757960,B R,Less Developed Regions,FALSE,759622
728,South Sudan,2015,10-14,female,46486,674891.0000000001,B R,Less Developed Regions,FALSE,682140
728,South Sudan,2015,15-19,female,33888,588887,B R,Less Developed Regions,FALSE,594881
728,South Sudan,2015,20-24,female,34517,521438.99999999994,B R,Less Developed Regions,FALSE,528065
728,South Sudan,2015,25-29,female,38033,441477,B R,Less Developed Regions,FALSE,449613
728,South Sudan,2015,30-34,female,33534,363356,B R,Less Developed Regions,FALSE,372433
728,South Sudan,2015,35-39,female,29269,289918,B R,Less Developed Regions,FALSE,295634
728,South Sudan,2015,40-44,female,22801,243523,B R,Less Developed Regions,FALSE,246898
728,South Sudan,2015,45-49,female,18302,201455,B R,Less Developed Regions,FALSE,204382
728,South Sudan,2015,50-54,female,15110,166693,B R,Less Developed Regions,FALSE,169472
728,South Sudan,2015,55-59,female,12738,133472.99999999997,B R,Less Developed Regions,FALSE,136211
728,South Sudan,2015,60-64,female,9319,103067,B R,Less Developed Regions,FALSE,105902
728,South Sudan,2015,65-69,female,4651,76042,B R,Less Developed Regions,FALSE,76855
728,South Sudan,2015,70-74,female,3344,59633.99999999999,B R,Less Developed Regions,FALSE,59835
728,South Sudan,2015,75+,female,4197,65914,B R,Less Developed Regions,FALSE,66244
728,South Sudan,2015,Total,female,403173,5525584,B R,Less Developed Regions,FALSE,5590715
729,Sudan,2019,0-4,both sexes,165731,6246040.999999999,B R,Less Developed Regions,FALSE,6339078
729,Sudan,2019,5-9,both sexes,142451,5711857,B R,Less Developed Regions,FALSE,5789728
729,Sudan,2019,10-14,both sexes,151593,5234060,B R,Less Developed Regions,FALSE,5322924
729,Sudan,2019,15-19,both sexes,144021,4691833,B R,Less Developed Regions,FALSE,4800733
729,Sudan,2019,20-24,both sexes,59571,4039013,B R,Less Developed Regions,FALSE,4159388
729,Sudan,2019,25-29,both sexes,60074,3343367,B R,Less Developed Regions,FALSE,3467770
729,Sudan,2019,30-34,both sexes,59552,2716175,B R,Less Developed Regions,FALSE,2799335
729,Sudan,2019,35-39,both sexes,63803,2343713,B R,Less Developed Regions,FALSE,2403910
729,Sudan,2019,40-44,both sexes,72026,1969913,B R,Less Developed Regions,FALSE,2026888
729,Sudan,2019,45-49,both sexes,70675,1654902.9999999998,B R,Less Developed Regions,FALSE,1700431
729,Sudan,2019,50-54,both sexes,64539,1378883,B R,Less Developed Regions,FALSE,1424556
729,Sudan,2019,55-59,both sexes,59944,1086388,B R,Less Developed Regions,FALSE,1128395
729,Sudan,2019,60-64,both sexes,27460,844120,B R,Less Developed Regions,FALSE,875056
729,Sudan,2019,65-69,both sexes,23864,636093.0000000001,B R,Less Developed Regions,FALSE,660904
729,Sudan,2019,70-74,both sexes,21727,436137.99999999994,B R,Less Developed Regions,FALSE,455130
729,Sudan,2019,75+,both sexes,36061,480741,B R,Less Developed Regions,FALSE,495043
729,Sudan,2019,Total,both sexes,1223092,42813238,B R,Less Developed Regions,FALSE,43849269
729,Sudan,2019,0-4,male,85749,3169040.9999999995,B R,Less Developed Regions,FALSE,3215817
729,Sudan,2019,5-9,male,72347,2895324,B R,Less Developed Regions,FALSE,2934394
729,Sudan,2019,10-14,male,77930,2651146,B R,Less Developed Regions,FALSE,2696428
729,Sudan,2019,15-19,male,72802,2373513,B R,Less Developed Regions,FALSE,2428941
729,Sudan,2019,20-24,male,29494,2040425,B R,Less Developed Regions,FALSE,2101084
729,Sudan,2019,25-29,male,29439,1683534,B R,Less Developed Regions,FALSE,1747912
729,Sudan,2019,30-34,male,28811,1348158,B R,Less Developed Regions,FALSE,1393965
729,Sudan,2019,35-39,male,30564,1140583,B R,Less Developed Regions,FALSE,1172941
729,Sudan,2019,40-44,male,34466,951316,B R,Less Developed Regions,FALSE,977606
729,Sudan,2019,45-49,male,33895,807016.9999999999,B R,Less Developed Regions,FALSE,826525
729,Sudan,2019,50-54,male,30711,675002,B R,Less Developed Regions,FALSE,696757
729,Sudan,2019,55-59,male,28083,526408,B R,Less Developed Regions,FALSE,547161
729,Sudan,2019,60-64,male,13998,404724.99999999994,B R,Less Developed Regions,FALSE,419497
729,Sudan,2019,65-69,male,12050,301770,B R,Less Developed Regions,FALSE,313239
729,Sudan,2019,70-74,male,10831,204246,B R,Less Developed Regions,FALSE,213087
729,Sudan,2019,75+,male,15981,215748.00000000003,B R,Less Developed Regions,FALSE,221941
729,Sudan,2019,Total,male,607151,21387955.999999996,B R,Less Developed Regions,FALSE,21907295
729,Sudan,2019,0-4,female,79982,3077001,B R,Less Developed Regions,FALSE,3123261
729,Sudan,2019,5-9,female,70104,2816534.0000000005,B R,Less Developed Regions,FALSE,2855334
729,Sudan,2019,10-14,female,73663,2582915.0000000005,B R,Less Developed Regions,FALSE,2626496
729,Sudan,2019,15-19,female,71219,2318322,B R,Less Developed Regions,FALSE,2371792
729,Sudan,2019,20-24,female,30077,1998588.0000000002,B R,Less Developed Regions,FALSE,2058304
729,Sudan,2019,25-29,female,30635,1659833,B R,Less Developed Regions,FALSE,1719858
729,Sudan,2019,30-34,female,30741,1368018,B R,Less Developed Regions,FALSE,1405370
729,Sudan,2019,35-39,female,33239,1203129.9999999998,B R,Less Developed Regions,FALSE,1230969
729,Sudan,2019,40-44,female,37560,1018598.0000000001,B R,Less Developed Regions,FALSE,1049282
729,Sudan,2019,45-49,female,36780,847886,B R,Less Developed Regions,FALSE,873906
729,Sudan,2019,50-54,female,33828,703880,B R,Less Developed Regions,FALSE,727799
729,Sudan,2019,55-59,female,31861,559978.0000000001,B R,Less Developed Regions,FALSE,581234
729,Sudan,2019,60-64,female,13462,439396,B R,Less Developed Regions,FALSE,455559
729,Sudan,2019,65-69,female,11814,334323,B R,Less Developed Regions,FALSE,347665
729,Sudan,2019,70-74,female,10896,231891,B R,Less Developed Regions,FALSE,242043
729,Sudan,2019,75+,female,20080,264988,B R,Less Developed Regions,FALSE,273102
729,Sudan,2019,Total,female,615941,21425281.000000004,B R,Less Developed Regions,FALSE,21941974
729,Sudan,2017,0-4,both sexes,67551,6246040.999999999,B R,Less Developed Regions,FALSE,6339078
729,Sudan,2017,5-9,both sexes,60532,5711857,B R,Less Developed Regions,FALSE,5789728
729,Sudan,2017,10-14,both sexes,61425,5234060,B R,Less Developed Regions,FALSE,5322924
729,Sudan,2017,15-19,both sexes,66717,4691833,B R,Less Developed Regions,FALSE,4800733
729,Sudan,2017,20-24,both sexes,73900,4039013,B R,Less Developed Regions,FALSE,4159388
729,Sudan,2017,25-29,both sexes,73035,3343367,B R,Less Developed Regions,FALSE,3467770
729,Sudan,2017,30-34,both sexes,63372,2716175,B R,Less Developed Regions,FALSE,2799335
729,Sudan,2017,35-39,both sexes,51853,2343713,B R,Less Developed Regions,FALSE,2403910
729,Sudan,2017,40-44,both sexes,42780,1969913,B R,Less Developed Regions,FALSE,2026888
729,Sudan,2017,45-49,both sexes,36914,1654902.9999999998,B R,Less Developed Regions,FALSE,1700431
729,Sudan,2017,50-54,both sexes,30212,1378883,B R,Less Developed Regions,FALSE,1424556
729,Sudan,2017,55-59,both sexes,25438,1086388,B R,Less Developed Regions,FALSE,1128395
729,Sudan,2017,60-64,both sexes,22319,844120,B R,Less Developed Regions,FALSE,875056
729,Sudan,2017,65-69,both sexes,20820,636093.0000000001,B R,Less Developed Regions,FALSE,660904
729,Sudan,2017,70-74,both sexes,19317,436137.99999999994,B R,Less Developed Regions,FALSE,455130
729,Sudan,2017,75+,both sexes,19636,480741,B R,Less Developed Regions,FALSE,495043
729,Sudan,2017,Total,both sexes,735821,42813238,B R,Less Developed Regions,FALSE,43849269
729,Sudan,2017,0-4,male,34532,3169040.9999999995,B R,Less Developed Regions,FALSE,3215817
729,Sudan,2017,5-9,male,30686,2895324,B R,Less Developed Regions,FALSE,2934394
729,Sudan,2017,10-14,male,30870,2651146,B R,Less Developed Regions,FALSE,2696428
729,Sudan,2017,15-19,male,33395,2373513,B R,Less Developed Regions,FALSE,2428941
729,Sudan,2017,20-24,male,36975,2040425,B R,Less Developed Regions,FALSE,2101084
729,Sudan,2017,25-29,male,36437,1683534,B R,Less Developed Regions,FALSE,1747912
729,Sudan,2017,30-34,male,31445,1348158,B R,Less Developed Regions,FALSE,1393965
729,Sudan,2017,35-39,male,25580,1140583,B R,Less Developed Regions,FALSE,1172941
729,Sudan,2017,40-44,male,21043,951316,B R,Less Developed Regions,FALSE,977606
729,Sudan,2017,45-49,male,18185,807016.9999999999,B R,Less Developed Regions,FALSE,826525
729,Sudan,2017,50-54,male,14958,675002,B R,Less Developed Regions,FALSE,696757
729,Sudan,2017,55-59,male,12671,526408,B R,Less Developed Regions,FALSE,547161
729,Sudan,2017,60-64,male,11183,404724.99999999994,B R,Less Developed Regions,FALSE,419497
729,Sudan,2017,65-69,male,10506,301770,B R,Less Developed Regions,FALSE,313239
729,Sudan,2017,70-74,male,9851,204246,B R,Less Developed Regions,FALSE,213087
729,Sudan,2017,75+,male,10065,215748.00000000003,B R,Less Developed Regions,FALSE,221941
729,Sudan,2017,Total,male,368382,21387955.999999996,B R,Less Developed Regions,FALSE,21907295
729,Sudan,2017,0-4,female,33019,3077001,B R,Less Developed Regions,FALSE,3123261
729,Sudan,2017,5-9,female,29846,2816534.0000000005,B R,Less Developed Regions,FALSE,2855334
729,Sudan,2017,10-14,female,30555,2582915.0000000005,B R,Less Developed Regions,FALSE,2626496
729,Sudan,2017,15-19,female,33322,2318322,B R,Less Developed Regions,FALSE,2371792
729,Sudan,2017,20-24,female,36925,1998588.0000000002,B R,Less Developed Regions,FALSE,2058304
729,Sudan,2017,25-29,female,36598,1659833,B R,Less Developed Regions,FALSE,1719858
729,Sudan,2017,30-34,female,31927,1368018,B R,Less Developed Regions,FALSE,1405370
729,Sudan,2017,35-39,female,26273,1203129.9999999998,B R,Less Developed Regions,FALSE,1230969
729,Sudan,2017,40-44,female,21737,1018598.0000000001,B R,Less Developed Regions,FALSE,1049282
729,Sudan,2017,45-49,female,18729,847886,B R,Less Developed Regions,FALSE,873906
729,Sudan,2017,50-54,female,15254,703880,B R,Less Developed Regions,FALSE,727799
729,Sudan,2017,55-59,female,12767,559978.0000000001,B R,Less Developed Regions,FALSE,581234
729,Sudan,2017,60-64,female,11136,439396,B R,Less Developed Regions,FALSE,455559
729,Sudan,2017,65-69,female,10314,334323,B R,Less Developed Regions,FALSE,347665
729,Sudan,2017,70-74,female,9466,231891,B R,Less Developed Regions,FALSE,242043
729,Sudan,2017,75+,female,9571,264988,B R,Less Developed Regions,FALSE,273102
729,Sudan,2017,Total,female,367439,21425281.000000004,B R,Less Developed Regions,FALSE,21941974
729,Sudan,2015,0-4,both sexes,56983,6246040.999999999,B R,Less Developed Regions,FALSE,6339078
729,Sudan,2015,5-9,both sexes,78130,5711857,B R,Less Developed Regions,FALSE,5789728
729,Sudan,2015,10-14,both sexes,66507,5234060,B R,Less Developed Regions,FALSE,5322924
729,Sudan,2015,15-19,both sexes,46266,4691833,B R,Less Developed Regions,FALSE,4800733
729,Sudan,2015,20-24,both sexes,42976,4039013,B R,Less Developed Regions,FALSE,4159388
729,Sudan,2015,25-29,both sexes,42619,3343367,B R,Less Developed Regions,FALSE,3467770
729,Sudan,2015,30-34,both sexes,33977,2716175,B R,Less Developed Regions,FALSE,2799335
729,Sudan,2015,35-39,both sexes,27381,2343713,B R,Less Developed Regions,FALSE,2403910
729,Sudan,2015,40-44,both sexes,19661,1969913,B R,Less Developed Regions,FALSE,2026888
729,Sudan,2015,45-49,both sexes,16372,1654902.9999999998,B R,Less Developed Regions,FALSE,1700431
729,Sudan,2015,50-54,both sexes,14855,1378883,B R,Less Developed Regions,FALSE,1424556
729,Sudan,2015,55-59,both sexes,13421,1086388,B R,Less Developed Regions,FALSE,1128395
729,Sudan,2015,60-64,both sexes,12779,844120,B R,Less Developed Regions,FALSE,875056
729,Sudan,2015,65-69,both sexes,11337,636093.0000000001,B R,Less Developed Regions,FALSE,660904
729,Sudan,2015,70-74,both sexes,10783,436137.99999999994,B R,Less Developed Regions,FALSE,455130
729,Sudan,2015,75+,both sexes,9430,480741,B R,Less Developed Regions,FALSE,495043
729,Sudan,2015,Total,both sexes,503477,42813238,B R,Less Developed Regions,FALSE,43849269
729,Sudan,2015,0-4,male,29275,3169040.9999999995,B R,Less Developed Regions,FALSE,3215817
729,Sudan,2015,5-9,male,39620,2895324,B R,Less Developed Regions,FALSE,2934394
729,Sudan,2015,10-14,male,33428,2651146,B R,Less Developed Regions,FALSE,2696428
729,Sudan,2015,15-19,male,23211,2373513,B R,Less Developed Regions,FALSE,2428941
729,Sudan,2015,20-24,male,21802,2040425,B R,Less Developed Regions,FALSE,2101084
729,Sudan,2015,25-29,male,21197,1683534,B R,Less Developed Regions,FALSE,1747912
729,Sudan,2015,30-34,male,17207,1348158,B R,Less Developed Regions,FALSE,1393965
729,Sudan,2015,35-39,male,13599,1140583,B R,Less Developed Regions,FALSE,1172941
729,Sudan,2015,40-44,male,9846,951316,B R,Less Developed Regions,FALSE,977606
729,Sudan,2015,45-49,male,8196,807016.9999999999,B R,Less Developed Regions,FALSE,826525
729,Sudan,2015,50-54,male,7458,675002,B R,Less Developed Regions,FALSE,696757
729,Sudan,2015,55-59,male,6772,526408,B R,Less Developed Regions,FALSE,547161
729,Sudan,2015,60-64,male,6544,404724.99999999994,B R,Less Developed Regions,FALSE,419497
729,Sudan,2015,65-69,male,5859,301770,B R,Less Developed Regions,FALSE,313239
729,Sudan,2015,70-74,male,5637,204246,B R,Less Developed Regions,FALSE,213087
729,Sudan,2015,75+,male,4879,215748.00000000003,B R,Less Developed Regions,FALSE,221941
729,Sudan,2015,Total,male,254530,21387955.999999996,B R,Less Developed Regions,FALSE,21907295
729,Sudan,2015,0-4,female,27708,3077001,B R,Less Developed Regions,FALSE,3123261
729,Sudan,2015,5-9,female,38510,2816534.0000000005,B R,Less Developed Regions,FALSE,2855334
729,Sudan,2015,10-14,female,33079,2582915.0000000005,B R,Less Developed Regions,FALSE,2626496
729,Sudan,2015,15-19,female,23055,2318322,B R,Less Developed Regions,FALSE,2371792
729,Sudan,2015,20-24,female,21174,1998588.0000000002,B R,Less Developed Regions,FALSE,2058304
729,Sudan,2015,25-29,female,21422,1659833,B R,Less Developed Regions,FALSE,1719858
729,Sudan,2015,30-34,female,16770,1368018,B R,Less Developed Regions,FALSE,1405370
729,Sudan,2015,35-39,female,13782,1203129.9999999998,B R,Less Developed Regions,FALSE,1230969
729,Sudan,2015,40-44,female,9815,1018598.0000000001,B R,Less Developed Regions,FALSE,1049282
729,Sudan,2015,45-49,female,8176,847886,B R,Less Developed Regions,FALSE,873906
729,Sudan,2015,50-54,female,7397,703880,B R,Less Developed Regions,FALSE,727799
729,Sudan,2015,55-59,female,6649,559978.0000000001,B R,Less Developed Regions,FALSE,581234
729,Sudan,2015,60-64,female,6235,439396,B R,Less Developed Regions,FALSE,455559
729,Sudan,2015,65-69,female,5478,334323,B R,Less Developed Regions,FALSE,347665
729,Sudan,2015,70-74,female,5146,231891,B R,Less Developed Regions,FALSE,242043
729,Sudan,2015,75+,female,4551,264988,B R,Less Developed Regions,FALSE,273102
729,Sudan,2015,Total,female,248947,21425281.000000004,B R,Less Developed Regions,FALSE,21941974
732,Western Sahara,2019,0-4,both sexes,263,56305,I,Less Developed Regions,FALSE,56470
732,Western Sahara,2019,5-9,both sexes,239,54580.99999999999,I,Less Developed Regions,FALSE,56124
732,Western Sahara,2019,10-14,both sexes,219,48891.00000000001,I,Less Developed Regions,FALSE,49832
732,Western Sahara,2019,15-19,both sexes,266,48136,I,Less Developed Regions,FALSE,48537
732,Western Sahara,2019,20-24,both sexes,400,49982,I,Less Developed Regions,FALSE,50165
732,Western Sahara,2019,25-29,both sexes,522,54360,I,Less Developed Regions,FALSE,54820
732,Western Sahara,2019,30-34,both sexes,561,54947,I,Less Developed Regions,FALSE,56162
732,Western Sahara,2019,35-39,both sexes,542,50976,I,Less Developed Regions,FALSE,52553
732,Western Sahara,2019,40-44,both sexes,499,43987,I,Less Developed Regions,FALSE,45719
732,Western Sahara,2019,45-49,both sexes,454,35400.99999999999,I,Less Developed Regions,FALSE,37075
